ID_POSTULANTE,INSTITUCION
9E60BDABC889C552B99B4BDC5341C5CE,EDUCACION BASICA ALTERNATIVA
0FFD406DA923FB776FBA2372756EF41C,CEBE VIRGEN DEL CARMEN
5661B44EECA9CFF19828136F037E165D,COLEGIO DANIEL A. CARRION
8F2495D76AD37A356DEA96C9DB2227AF,COLEGIO ANDRES BELLO 
FBBC824E8287C836F33B7721289B9E68,INSTITUTO TELESUP
95F748E0F7AC6BD2C30BBA83872BC85E,IE. ALEYUYA AÑOS 
44C5E1DE8AB0E21EDF00E46496C5C313,DIEGO FERRE
35B964EA62D3CAB46DACD22C4B39CC2D,UNIVERSIDAD CESAR VALLEJO
35B964EA62D3CAB46DACD22C4B39CC2D,UNIVERSIDAD FEDERICO VILLARREAL
FF330F133F1818AA98FD69561416B1D3,IE AREQUIPA
ACB08C7F5EC178E9B78B176DDE05E250,PERU INGLATERRA
90852247987F60C0ACF4D3B8DC955D1C,CE. SEÑOR DE LOS MILAGROS
F2558AE0641689C549E8F135E53310A0,COLEGIO 6038 CEBA OLLANTAY
A3BCAA4D2459B58087BF3B86559175D6,DE FORMACION BANCARIA IFB
EE2434F77FC30220892DDE0D1C16D9A2,CEBA MERCEDES INDACOCHEA
B30DA3EFD46D9B5EB49AF49F3D20DA31,
3E1E4699A2DF0BD47CE04B6C7B4C1689,INSTITUTO INICTEL ESUTEL
9BC4B2212D8084F850072110BA131C63,COLEGIO IEP SANTA CRUZ
271FB5A584116A72EC314DACEF8BCA56,ITAE -LOS OLIVOS
E6A5E8A263C11D6B479EA1288DE6D062,COLEGIO JAVIER HERAUD
8996E6AF651BD1195AC5D8A0E02A0C9A,SANTA CLARA DE ASIS
C85D0DAC89221B07359F092BC9B67D9B,COLEGIO ALFONSO UGARTE
44E2A2B047E8D3CEA66EA453D9CDD97E,AMBROSSIA
8F64634F5BB929DA0D9F5054A4E551FC,MELITON CARBAJAL
8F64634F5BB929DA0D9F5054A4E551FC,COMPUTRON
A644303A08EF816271A67EC5DAFA9004,COLEGIO FE Y ALEGRÍA N°31
2350A98BB91D88C3576A725C082AED58,SENATI
816CBB22FEED7C16C178FD1770C62B44,IE SANTIAGO ANTUNEZ DE MAYOLO
E8038DB160E7317236D07B81F3168F33,INSTITUTO DE EDUCACION SUPERIOR TECNOLOGICO PÚBLICO PERU JAPON 
DA07C1E546C30A3D2BBDBD5B66FB0198,UPN
746F484C6A7679967DF6BA4FC760A1C7,ISTITUTO CIRO ALEGRIA
E1EFC30073E2C9AD67E1344EE37F8068,SAN JUAN DE YACAN
F6E8B704206CC88E56075D39E0ADCFB2,SAN IGNACIO DE MONTERRICO 
3A1D726ACA18A920AF1CE21724435D8C,ANE SULLIVAN 
D318F5EE75C499960F6D9C891509F1A3,SIMON BOLIVAR
A6A6C85543DCF893FEF3B52B72CB14CC,UNIVERSIDAD SAN JUAN BAUTISTA 
53BDE805B3C02F2C2DFB48CDD021ACC8,COLEGIO MANUEL DUATO
4E137BD9552131F57CB407F1C466BA88,INCA GARCILAZO DE LA VEGA
57EFFFA775EB68D6A3BD279527F71CF0,UNIVERSIDAD NACIONAL DE INGENIERIA
494248855220DC871DD6AC894C11C1B9,IE YAMAGUCHI
444905705B9CCF38893BB72189BC42BE,INMACULADA DE BARRANCO
A0D378D968B850D7C07352CBBCE37550,JESUS BUEN PASTOR
A0D378D968B850D7C07352CBBCE37550,UNIFE
A0D378D968B850D7C07352CBBCE37550,
A58AC78196551209A8BF6928CFA62B38,COLEGI NACIONALLIBERTADOR SIMNÓN BOLÍVAR
E8DC28850C7A89CAFFB47C2011A483C1,SECUNDARIA COMPLETA
0F62BA002FF7230FFE76BADCC1863DA6,COLEGIO JULIO CESAR ESCOBAR
74638901559FA0382F9D9A33E4A92156,EL NUEVO MARIANNE FROSTIG
75802FBF5CED40CC92A1A49CCBA368DD,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS
380BF3624863A827FEDBF14D576694A8,INSTITUTO MANUEL ARÉVALO CÁCERES
D322F2BD6A798D297C49D212599D5A84,JUAN VELASCO ALVARADO
F50708A65D286F6E6EC8A63859FB1F06,COLEGIO ANTONIO RAYMONDI
294B7D2B97915A2DC47E174F8A43EE09,UNIVERSIDAD PRIVIDAD DE TACNA 
4FEFC8D9BE20776A64B4B4A450295FE7,INSTITUCION EDUCATIVA CESAR ABRAHAM VALLEJO MENDOZA - SANTIAGO DE CHUCO 
23E7C7BBAABB3207257B7DDD7F3429C8,INSTITUTO SUPERIOR TECNOLOGICO PUBLICO ARGENTINA
23E7C7BBAABB3207257B7DDD7F3429C8,
23E7C7BBAABB3207257B7DDD7F3429C8,
8D03F47F109F0DBE7179F0FC54285BE1,COLEGIO NACIONAL NUESTRA SENORA DE GUADALUPE
A5F17D14C70EA058FEC30C6AD70FA179,UNIVERSIDAD SAN MARTIN DE PORRRES
0E5C1B17D96E3A6FBCF62A1C0EC3EF96,COLEGIO JOSE CARLOS MARIATEGUI
4A8B7B8CBB2178D8C1BBCB5D043A5CAB,MARINA DE GUERRA DEL PERÚ
487316B3DD70B3DA786E31C4404FB966,C.E. MARISCALA ANDRES AVELINO CACERERS.
D000E64ED1560DBDF49AF39315C81709,UNIVERSIDAD CESAR VALLEJO
C1C0AB62889D0E86926F83361100C0B2,COLEGIO MICAELA BASTIDAS - TINGUIÑA
78DAFD80320276050CC7B7E4D863485B,CEP SAINT MARY´S SCHOOL (MAGDALENA DEL MAR - LIMA) 
212EFD3B154114CBC4E2D843284BDABC,CEBA IQUITOS
390CB9C2A7709C123C1DAC8FF6C0DD8B,COLEGIO TOMAS ALBA EDISON
060F7DCA0965CA2F248EDCDF33150C43,UNIVERSIDAD DE LA FACULTAD REGIONAL
9D0B2A34DB3B456FBE01FB21CCF9BC25,COLEGIO MATEO PUMACAHUA
9E9EF4492AFE807F70284097B5184AAD,COLEGIO
757176C0FE42F70037DFDA4112B90D8E,UNIVERSIDAD NACIONAL FEDERICO VILLAREAL
D444DA6412C01F8B1417CB088FDF3DFE,COLEGIO ESTADOS UNIDOS
303436007B137F68F3833B8210987DE8,RICARDO PALMA
C8C553EE494B538DEDC0F554DD95E505,SENATI
148282D168291A1B0777453ABB4A1A5E,JULIO CESAR ESCOBAR
E4E7ACEB693A2EEB5D026B5690CAFCDB,COLEGIO REPUBLICA DE PANAMA 1110
98A4D6F75AD1D71FC9B8D5AB29F6C114,COLEGIO JUAN PABLO PEREGRINA
13B8AC3D7E8C5D082B4A7956CD48CCFA,SAN MARTÍN DE PORRES
7DD43EC6A75913E19EF4DE286D4685DB,COLEGIO LUIS BENJAMIN CISNEROS 1029
6B4505EED5936735379CBB08BACEA19D,ANDRES BELLO
0C8D53BD21038961C610D0E22B27881F,INCA GARCILASO DE LA VEGA 
8549FED8B49C14F8558D3D9EDF79179D,COLEGIO CAPITAN FAP JOSE A. QUIÑONES
67EB1FEAA9D51A498493C2D615EE48FA,COLEGIO EMILIANO PISCULISH
1BF020ADDFC573AC2EC56A4692E75AF4,COLEGIO ESPECIAL QUINCE DE HUAYCAN
F46B7114F8845039223D97248C7C5EDA,COLEGIO
193A6713A7D4C35E9DCE0205F5439249,COLEGIO MARIANO MELGAR 
24D19184119C1838AE750521BA30C9AD,"CENTRO EDUCATIVO ""ESTHER CACERES SALGADO"" "
CE8F4189E7DD491BD02AC9F4DC5183BF,IDAT
456E8B23014156E5DF5709D543294F2C,CERTUS
384F233DD90BDA08638738ADCE1673D8,ISIL
A7AF1D515CF12DB415171653533D8D6B,CESCA
780F31C7378F3BCC6513AC62CB401517,RICARDO PALMA
DC64BF6EBA5A4A7444F7814D67A4C0B2,COLEGIO
BDAC32E901BFF44595C318E6C1BD696A,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL
B369AFF5359D50775170D30F58BC5E4F,IST MESONES MURO
B369AFF5359D50775170D30F58BC5E4F,IE ROSA FLORES DE OLIVA
E697AB057B2EBA1AAAA4CE3F20CEA762,UNIVERSIDAD CESAR VALLEJO
E697AB057B2EBA1AAAA4CE3F20CEA762,
DFCB1A4AF8CD2C370B70128FC37D1818,CE
ECE78AC86BA53B907F786424C88EA86B,COLEGIO LICEO NAVAL TENIETE CLAVERO CALLAO
FF96B6E509EE4A0C82386FCFB45FE900,I.E N°3095 PERÚ KAWACHI
FF96B6E509EE4A0C82386FCFB45FE900,SERVICIO NACIONAL DE ADIESTRAMIENTO EN TRABAJO INDUSTRIAL
9B65F1E9EB5C4295DE5A534C2114C193,COLEGIO RABINDRANATH TAGORE
A3ADB7983D3DADC4A9127DD8BD6520DE,INSTITUTO NACIONAL AGROPECUARIO 127 AYACUCH
C50F219E0BC73B79D66154A49184EF6F,SACO OLIVEROS PUEBLO LIBRE
C50F219E0BC73B79D66154A49184EF6F,UNIVERSIDAD TECNOLÓGICA DEL PERÚ
C9EED115645CF474C002966CEBCA6449,COLEGIO XXX
35AE3DBC5DF72E196A975D818E699E86,SENATI
58A574BE870AF7515203885622248035,COLEGIO IE 
26F06A8BA60A23EBF8EDB560C00746C2,IE REPUBLICA DE HOLANDA 
799D1C08438EB3D8108915F286588BC4,COLEGIO EL CARMELO
799D1C08438EB3D8108915F286588BC4,
6A2C7EE6E9FDC6636FB3B34198C4404C,INTITUCION EDUCATIVA ELEODORO BUSTAMANTE
5AF9BA59FE8C80CC60D1238727C35033,COLEGIO PANAMA
D78967E793034FD788E8B4A3084579A8,JUAN ANDRES VIVANCO AMORIN 1264
F25BEA6FFB1E44607E78D0C546D81144,FE Y ALEGRIA
45E06F9C6528F7E83831C85B53A7B6F4,SAN IGNACIO DEL LOYOLA
BCA8825D916B7AAB5C7277AFB848A120,COLEGIO CARLOS PAREJA SOLDAN
032A38DE32B3EFB9FE3418C805E668BA,GRAN UNIDAD ESCOLAR MARISCAL CASTILLA DEL TAMBO
9139956EC0BB9716C2EBE9CFC5DF0D9C,INSTITUTO FERNANDO LEON DE VIVERO
D15ACAC4957A0FC5C44AC6389AABA9FB,INSTITUTO CERTUS
60EC771851ADFB618240B423923C79D0,CESAR VALLEJO
AC232278D08A1E8E77C64C56BA72EF08,I.E.P. MONTE CARMELO PRIVATE SCHOOL
1D577FF6FC0123012D4351416DB9FA40,JOSÉ CARLOS MARIATEGUI
C13083751E814E2B84572E12D5EE79D8,UNIVERSIDAD ANTONIO RUIZ DE MONTOYA 
C13083751E814E2B84572E12D5EE79D8,UNIVERSIDAD ANTONIO RUIZ DE MONTOYA 
C13083751E814E2B84572E12D5EE79D8,UNIVERSIDAD ANTONIO RUIZ DE MONTOYA 
C13083751E814E2B84572E12D5EE79D8,
B14FEDF99F5354669183A6FD8C144230,AUGUSTO CAZORLA
7C0EF659A1BE80C865104180365FAA9F,CENTRO EDUCATIVO OCUPACIONAL PESTALOZZI
564325DC6B282655CE88C929FD65E844,COLEGIO 
D55165DCF8285C38D292F1475CAABA04,IE EFATA
1ECCAEB10FAFE7A9A1BFD94164FC8B8B,CEBA 2071 CESAR VALLEJO
375749C2EC61469F1E7BF0FB3D013758,COLEGIO SAN MARTIN DE PORRES 0025
C496D8BCAAE73C14C41AA8D0A2923792,IE REPUBLICA DE PARAGUAY
73F91BAA5D03AE710EFDC2DFAFD91F3F,
2C2B27C565D5A79D46CA9FBA0D4E8FF7,INSTITUCION EDUCATIVA PRIVADA CORAZÓN INMACULADA
040D2A308FADF873C1E9288BEA394E46,CETPRO SANTA ROSA DE LIMA
FB27D2C44F0B5A9B4F560944922858A6,RICARDO PALMA
DD5ABCFE88787BB935B5F26A3F39EB15,JUANA ALARCO DE DAMMERT
46AB650BEE8B2235DCC8956C0CDDA6E0,INSTITUTO DE LA CLINICA RICARDO PALMA
A6BCC07EF2BA3A02C0D196B2028D8594,INSTITUTO SUPERIOR TECNOLÓGICO PUBLICO ARGENTINA
A6BCC07EF2BA3A02C0D196B2028D8594,
1CEC1A55715A4C4C09DE027D228E37E3,COLEGIO 3095 PERU KAWACHI
75AFC1EB31B1049327D91DBD1B89560C,IE LA SAGARDA FAMILIA
C732F24B1D1279A29B79452D4B9B55AA,CEBA HIPOLITO UNANUE
9E380CF23B268EC09777DE35A6747D98,UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO
BF827878ADC1AB91D78439BD74028068,HEROS DE SAN JUAN 7061
77305B4A20E49893127BB8B49BCE38F0,IE AUGUSTO SALAVERRY
493081A91BC76414FF36FBB0619BDEFE,FRANCISCO BOLOGNESI
1AED88B7FDC56B77D7971DE724E7C6D0,SENATI
03F8D2A1D23894237A972EA29103EA76,UNIVERSIDAD FEDERICO VILLARREAL
08246BC9C58EF6C221EDCD28F4D3B953,COLEGIO HÉROES DEL CENEPA
8F1D88C62C34422F800E3E89B674953A,U.P INCA GARCILASO DE LA VEGA
174210B440CF6B3AC2327CECAB803C0A,COLEGIO SAGRADO CORAZON DE JESUS
CD6B671E39F83FAFCBE01937A1997212,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL
47A91F7A56173B199B45CBC5BE1F09ED,ESTADOS UNIDOS
623759268CE743B31915FBA1F814B43F,COLEGIO EFATA
711FEF1FAB0DE5DF796380C87FC909E8,COLEGIO 
711FEF1FAB0DE5DF796380C87FC909E8,
7AC93ACD1FB93BF4F57818519EB2CE1C,IESTP ARZOBISPO LOAYZA
699A81FD336C232ED312E96C1B7FBF47,RICARDO BENTIN
10C9F42292544B54C9C9CEA39449B509,UNIVERSIDAD PRIVADA CESAR VALLEJO
8C2BB16B0516228A0165571581A7BBC6,COLEGIO LA SORBONA
69F3D29FF622AAF4231D765811821A81,LUIS FELIPE DE LAS CASAS GRIEVE    
6E0793AFF4C1090DD5396A45C020E951,SENATI
2D4EC94E42F335D686610A92BAE8F8AE,CANTUTA
AF99C3F6871FC7E7F3CC793A5B76FFC8,IE
30F06B8999F7A8FC6DB560A9AF26D6F0,UNIVERSIDAD PARTICULAR SAN MARTIN DE PORRES
5305B80046AF1D7FB01164C784CDBCE0,UNIVERSIDAD NACIONAL JOSÉ FAUSTINO SÁNCHEZ CARRIÓN
4BE6F368C77384CB52C76AF59EFC0E40,COLEGIO FERMIN TAWIS
01891CBC65EC8230122F5AE4B3A80C23,INSTITUTO DE EMPRENDEDORES DE LA UNIVERSIDAD SAN IGNACIO DE LOYOLA - USIL
F7758FA694446532CB5D726032EB313F,UNIVERSIDAD RICARDO PALMA
F7758FA694446532CB5D726032EB313F,
F7758FA694446532CB5D726032EB313F,CALIDAD PUCP
A307FE3EAC96E40CB93C2A78AD5DECD3,COLEGIO ESPECIAL DIVINO NIÑO
6175A7435D268E594D52DEA9D46DD90E,COLEGIO NACIONAL NUESTRA SEÑORA DE GUADALUPE
3A2C2A3CDA0D01BACDD7A34375C62DD6,I.E. REGINA DECCOR CARMELI
0E1B983EBF76D8167CF4046795BF08DD,IE
797F68A34074A4FA44C1EA772E50FCF1,COLEGIO ESTATAL LAS CASUARINAS 
FA24784C7C6880F38BB169ED0A1AEA4D,CHAMPAÑAN 
E361DE58F992F46CEDAEFB499BDF172D,SOL DE ORO 3029
207E0DC4AD8847A1E0E1B4EE82A6A1F7,MI PEQUEÑO HOGAR
F824A7373761AAFD6F2D6A21B49A4B79,SAN MARTIN DE PORRES
1A7C9B9D6C414331059B27FA12D92D0C,COLEGIO
0A098FDC07A7EB463F3E7DB1CDE4AD1C,TOCCSOPAMPA-HUACCANA-CHINCHEROS-APURIMAC
E2BE1109ABACE82E9F8F9040B0620955,IE ESTADOS UNIDOS
DA7F023943D2E5F83B5527C1DF8C0F1E,IR VILLARREAL
1DF551B382F5E7607525F425625378A5,SIN ESTUDIOS
C74E3B8C79AD4D829602D2B9564AEDC7,COLEGIO DE MUJERES DEL RÍMAC
650423CDE1291135B51D541D4EA1EFFB,IE SAN MIGUEL ARCANGEL
42186544D0B32760F80E7267489EE5FB,HIPOLITO UNANUE
4ACCFD12F4E22F4644D880B0CCC6A609,COLEGIO SAN RAMÓN
29CAF2D9C852C6936E9D8B256513D0BF,UNIVERSIDAD SAN LUIS GONZAGA 
76A1334EF086E772223D78A262160E68,"INSTITUTO INTERNACIONAL DE COMPUTACION EMPRESARIAL ""IICER"" "
EC177700CF85ADE8F14D628FCF880B99,SENATI
2F926925B0AD0522E02586D4313985D8,UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU
2F926925B0AD0522E02586D4313985D8,SENATI
145C85F942D3CE01C081B4C58FD5A4E5,COLEGIO ESPECIAL LUIS BRAYLY
C7D8B20CC191A7586593A3204BF2F46B,I.E. GRAL. JUAN PABLO FERNANDINI 
FB3D3525FE320AC0D1C658773BA318B2,I.E ESPECIAL 04 - MIRAFLORES
F32B27A1ACDE63834AA4135E16035F83,COLEGIO SAGRADO CORAZON DE JESUS
9412F8F1725E58BB2845A0216C39737B, COLEGIO JOSE BAQUIJANO DE CARRILLO
0E64CB78DD8072356C91DD84C75D0E15,INSTITUTO MANUEL AREVALO CACERES
0E64CB78DD8072356C91DD84C75D0E15,ALFREDO REBAZA A COSTA
E28D0C240958164360EFB6FF85445D7D,BEATRIZ CISNEROS
020B6557C35074201C2A73095DFEF6FF,SACO OLIVEROS DE NUEVO SAN JUAN
2069CC78271E60231930F19432E4EF7A,UNIVERSIDAD NACIONAL DEL CALLAO
2069CC78271E60231930F19432E4EF7A,I.E. ESTHER FESTINI DE RAMOS OCAMPO
0DD8B1F251F0CEF30E587FA0BF2E56CB,COLEGIO HUARAZ
13E5A3A679EACCD311A27204B12E8BF3,AUGUSTO B LEGUIA PUENTE PIEDRA
95C7FFABAE64E1CB876980A2316BD072,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL
95C7FFABAE64E1CB876980A2316BD072,UNIVERSITAT POLITECNICA DE VALENCIA - ESPAÑA
95C7FFABAE64E1CB876980A2316BD072,UNIVERSIDAD PARTICULAR SAN MARTIN DE PORRES
95C7FFABAE64E1CB876980A2316BD072,UNIVERSIDAD CESAR VALLEJO
95C7FFABAE64E1CB876980A2316BD072,EUCIM BUSINESS SCHOOL - ESPAÑA
95C7FFABAE64E1CB876980A2316BD072,EUCIM BUSINESS SCHOOL - ESPAÑA
D5A0CC5069D7F07E6EB4800945E20BAC,INSTITUCIÓN EDUCATIVA COLEGIO LEE DE FOREST
A1F3E03876724EDA0FF690FEA6F595C7,COLEGIO MILITAR TNTE. CRNL. ALFREDO BONIFAZ
D70EEF83BC163477AA14B0EE5FCCA2B5,TOULOUSE LAUTREC
23F4E8DFE60C4F3C2F31999C54BA86AE,CEBA 2040  REPUBLICA DE CUBA
A4059B8C5A322C0E2C6D665AF618685A,COLEGIO MILITAR LEONCIO PRADO
35250395D90E6BE72F34EAC195E13DC4,CESAR VALLEJO
E03753EFAA17EA774B5D8EB39B51048A,COLEGIO LOS HEREOS DE SAN JUAN 1706 
DBDC25976CA82948BFB1078647C3B1C3,IE ALBERT EINSTEIN
27E99E692C73C07496DD7A7B27B25429,UNIVERSIDAD NACIONAL FEDERICO VILLAREAL
4149FBB28D3B75965874643385240662,UNIVERSIDAD NACIONAL DE EDUCACIÓN ENRIQUE GUZMÁN Y VALLE
2101D02D85110D7EB2431320CB659CA0,IFB
7CC29DCC7E88A0A8372153746086C30F,UNIVERSIDAD NACIONAL TORIBIO RODRÍGUEZ DE MENDOZA - AMAZONAS
65BE733DBD84245998A6195110C543A0,COLEGIO CEBAS PARROQUIANO NUESTRA SEÑORA DE MONSERRAT
A3D4E3E1D0A21EE85E8211E0FA27A5D9,I.E CCORCA
E8DFD86326FF474813886877D5AC7446,ISIL
116D5F56EEE96FDA72615CD5B782CB32,SAN ANTONIO
3952FE3C9449B6EA4A613470E867EF4D,CEBA N° 2 EL OBRERO SULLANA
BCA6FA1C379E0D1E2329C142BBA95CF9,IR MARIANO MELGAR
97DD74E134B69A0A10322926F0833860,UNIVERCIDAD AUTONOMA
49E8DDFE09A7EB431902C5A45773E874,INNOVA SCHOOLS - LOS OLIVOS
49E8DDFE09A7EB431902C5A45773E874,UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS 
0C1F16BCE3B9EC84C620E9451940467E,DISEÑO GRAFICO
940922CA970B23A077C0B47301DE8B53,INSTITUTO JOSE PARDO
63808D8C17F240368ED72AFF8CFF3239,IE ANTONIO RAYMONDI
765DB7FD6FE9488625DF6C548FB201F4,SIMON BOLIVAR
238C14F09F4AF50CEB2F6DB66B4D8E02,COLEGIO JOSE MARIA ARGUEDAS
46A510B2A6CAD9BA92723F29923FAE5B,IE MICAELA BASTIDAS - BREÑA
139244BF006A4458D97C57305756354D,IE EDELMIRA DEL PANDO 
AEF444D48B7FA5860D086242B655BF5E,I.E. VIRGEN DE LA PUERTA 2090
29D151D36B377BD33AD030994D799971,CEBA LA CAMPIÑA - CHORRILLOS
91B3EC57838F1CDD39BC10D6F9E55E50,COLEGIO JESUALDO
5264AC4B8696F349080DC3492ADFB69C,
AD1EAD1B0D8A8CEB3D0A03B49A73266B,I.E.A.C. JOSÉ EMILIO LEFEBRE 
AD1EAD1B0D8A8CEB3D0A03B49A73266B,
CAE07F9A5A4A25E115691BCC1B9DE92A,COLEGIO ANGLO AMERICANO PRESCOTT
CAE07F9A5A4A25E115691BCC1B9DE92A,UNIVERSIDAD NACIONAL DE SAN AGUSTÍN
CAE07F9A5A4A25E115691BCC1B9DE92A,THOMAS JEFFERSON
CAE07F9A5A4A25E115691BCC1B9DE92A,
CAE07F9A5A4A25E115691BCC1B9DE92A,
FB56B51A4132CD141E483D6AA724C110,SECUNDARIA INCOMPLETA
2FE44C08EF98E5CAC62200EC6E4923C4,TOMAS ALBA EDISON
EA278CEDB657218D9CC1850587538028,SECUNDARIA COMPLETA
9868ADA0DAC1B8FE73FFE2CE9C0EDAB4,APEX TECNICHAL SCHOOL
5DBAAAC1D09761AED6F3063ACEF19470,SENATI
34446FA66294276A185FBB37F5E2903A,JOSE ABELARDO QUIÑONES GONZALES
287DC8A9266D297797FDAB86B5737422,MANUEL SUANE CORRALES 
24EB36E1EDF8C03D18E2E6E2D087D219,INSTITUTO DE EDUCACION PUBLIC CASMA
0E5EE5415207F3F312F869AED1890EB8,COLEGIO LAURA ALBA SALDAÑA
70C8A474407331C95B83D0920E022AFB,C.E.E. ROTARY CLUB LA MOLINA
7678F945CECD262D43532EDC823F68AC,CEBE LA INMACULADA - BARRANCO
79F041CABB9B5DE86B581BAF28EA51EC,GAMOR ESCUELA TÉCNICA 
FB52B6F1C261A60AF51E197EA6FE43D7,JOSE CARLOS MARIATEGUI
9442E15EADAF27455B8B4F25DBC1F182,INMACULADO CORAZON DE MARIA
108BF7DDB5B213498DB4BE8BB422B5F2,"INSTITUTO DE EDUCACION SUPERIOR ""DATA SYSTEM´S DE ICA"
13A0DF562EB35746A2C671DFB9EA0CAB,CEBA MARGARITA SANTA ANA DE BENAVIDES
D91F9DB57B5516BD574705237019B3D2,UEEN BOLIVARIANA MARACAY
FD5F50B2FB6981E79FA2361D732EC935,JOSE MARIA ARGUEDAS -YURIMAGUAS
94FF1CDE07D95CE98A9521F352A11983,UNE LA CANTUTA
717136C41221BB8CC4E413AC265373C0,MIREYA VANEGAS
2B11845EC559FBDD640CA6523BA64070,COLEGIO CESAR VALLEJO
598A9F80285641D7E1252A778A793632,UNIVERSIDAD NACIONAL DEL CALLAO
697AE2F69A0EA266FF3CD890492116E4,ROERT LE TEARNEAU
2CEC876E9620B4A8B4FD0DB6285DE472,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA
CDA0CAEF34E35A5438CE8202065BAC3C,C.E.P. VIRGEN MARIA
528A7787F2E4BB0A4751306400F704DE,COLEGIO RICARDO PALMA
835B50C925CAB8CA63512BFAED8623B6,IE GUADALUPE
835B50C925CAB8CA63512BFAED8623B6,CESCA
688DBF95E9BC1897B0A1BE2E895FC354,CHAVIN DE HUANTAR
25C73392E91C924B6CB93A9214851CCD,INMACULADA CONCEPCION
E194CBCE8349FD54D126C6C2B0965D95,IE SAN LORENZO
D4085E76DC1DD055617ABE89E52B43F8,INTEGRAL SCHOOL 
E31BA89E87CC2FCC8605C20618B3D5B6,JESUS MARIA
0D699D22A2BD0F0C2F576D049129AF15,UNIVERSIDAD PEDRO RUIZ GALLO
A95AC5C219BD6A55A5DAFDCF09642D30,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA
E3E02E64DD131C9064A6C2F6C92BC5D0,CIPION JHONA
C6D3585576E9EDE3D0378C42B8B33738,COLEGIO CARLOS WISSE
9038D3F9C419F196D178E5087340A3EE,PASCAL BLASE
AFE504FF1CF5FCB41551A9DF983169E3,LICEO EN VENEZUELA  ESCUELA  
E40F32663745DD5EAD597B9AC49D58E6,COLEGIO BUENAS NUEVAS - PRONOE
8D41A382C909944D291C08DDA6825C69,INSTITUO NACIONAL DE EDUCACION INDUSTRIAL 
8D41A382C909944D291C08DDA6825C69,INSTITUTO NACIONAL INEI 46 ATE VITARTE
58F9CA7B0599779292AD43206016329D,SOLIDARIDAD III
6CFE7D0054B4A991B7252EBD1CCB0FD5,USIL
C4F586B736A28E6D337177C1C68525B2,JEAN PIAGET
AC0AB211E274D0F89F51200466C56F7B,CESAR VALLEJO
AC0AB211E274D0F89F51200466C56F7B,NUESTRA SEÑORA DEL ROSARIO
AC0AB211E274D0F89F51200466C56F7B,SENATI
8CBC64A17B16BC87A17C8B40EE866D63,IE ANDRES ARAUJO MORAN
237C83826C9C171686800E2E948E1907,CETPRO SAN JOSÉ ARTESANO
D29AC2F495F461A714602ABA76B62EE9,CEBA ROSA SANTA MARIA
80F07E18BA2018AB38039974CDE47809,COLEGIO 3057 SEBAS NOCTURNO
1BBC0C556E125E0402AF3ABBE36CA5C7,ISAM
E67B2DFBA6724AF7F11120D409762726,CEBE SANTA MARÍA DE GUADALUPE
072A164277F530A2CE5FC3431424C51B,
526EFA0926804892CCBCF09B1B75CDB4,IST SANTA ROSA
C985A5285470869480321E99E6C288AC,INSTITUTO CESCA
AF9BFD5D398EF5A53E87DADC340D2629,IE SOL DE ORO
40F2F28BBEC56819DBDEDCDFD2C93FDA,ATLANTIC UNIVERSITY
F71ABEE05714E40843031F86514C6B8D,COLEGIO DANIEL A. CARRION
37D63D04280EF761D185394A04978456,INMACULADA DE BARRANCO
268F6A126897904615B6853AABFE53CE,IE MANUEL PRADO JIMENEZ
268F6A126897904615B6853AABFE53CE,INSTITUTO TECNOLÓGICO METROPOLITANO 
63814A4545EBD8827A0830E8877E519F,CENTRO DE IMAGEN
EDD289E4541A3A436FDFB3B96823AA71,MELITON CARBAJAL
D823DC2127E48E528544903A1B82620E,GUE RICARDO PALMA
0F9B839994106C0DE6C1224EFE223C63,JOSE CASTILLO
4F55E8BEBB211FCA31E48303EB162E1C,
324D6EB15930E41DDC784BEDDC133EE2,I.E 6080 -ROSA DE AMERICA -VILLA EL SALVADOR
F31260B4022D86C4AF157DC5D78520C1,SECUNDARIA COMPLETA
B945D691D0FFE06CB8A6A520119A90EF,UNIVERSIDAD PRIVADA DEL NORTE
9D19D27E9C97A6B6CD0D055CEA9D0D04,EFATA
5F24005EAAB7615F83001A758A23B8FE,UNMSM
3D2C5D75D3FA7F70E17449491FEFCEDA,LIBERTADORES SIMÓN BOLÍVAR
1B95AEC2A968CAB92BCDC40E60261306,CETPRO RAIMONDI
7FCF2ED6C25A148721AFC6C5EBDEB5D7,IEP INCA GARCILASO DE LA VEGA (ACELERADO)
EC05D22EAC73EF3F5F657198CEFFF0A1,COLEGIO NACIONAL INDEPENDENCIA
79A6356FADB416D333B67569D67D36B6,SENATI
E8C3B76AA437F7204BC2CD6D0768FE50,SACO OLIVEROS
6B4DE539A67D3074E9B8181F9065F500,JUAN JIMENES PIMENTEL 
6B4DE539A67D3074E9B8181F9065F500,ESCUELA DE COMUNICADORES LA MERCED
